ExactSolver,39111.02335156003,696.2344640070958,38412.83848804185,1.9503995110818546,0,48.963651180267334
GraphCentralityRankBasedHeuristic,49064.72840509983,767.9063776463936,48294.11624922233,2.7057782311046004,0,20.57763695716858
TopologicalSortingHeuristic,69531.78992233722,983.1489354814958,68546.43278124578,2.2082056099532914,0,0.0419917106628418
