ExactSolver,286496.76363303646,780.6166468162263,285713.7382569462,2.4087292740330213,0,37.22612476348877
GraphCentralityRankBasedHeuristic,392328.93995340326,1023.4802938815947,391302.2396616998,3.2199978218291534,0,7.54126501083374
TopologicalSortingHeuristic,438861.06219435367,1054.1671065203245,437803.5698406055,3.3252472278689655,0,0.014727354049682617
